,movieId,rating,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,n_rating
275,316,3.38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140
276,317,3.2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,81
277,318,4.43,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,317
278,319,3.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20
279,320,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
280,321,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
281,322,3.55,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
282,324,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
283,325,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
284,326,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
285,327,2.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34
286,328,3.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10
287,329,3.39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,108
288,330,3.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
289,331,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
290,332,2.83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12
291,333,3.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
292,334,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
293,335,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
294,336,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
295,337,3.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77
296,338,2.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,19
297,339,3.47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,98
298,340,3.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
299,341,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
300,342,3.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
301,343,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
302,344,3.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
303,345,3.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36
304,346,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
305,347,3.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6
306,348,3.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
307,349,3.6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,110
308,350,3.39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,57
309,351,3.18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17
310,352,2.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
311,353,3.61,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,64
312,354,3.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
313,355,2.36,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42
314,356,4.16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,329
315,357,3.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,103
316,358,2.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
317,359,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
318,360,2.69,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
319,361,3.06,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17
320,362,3.53,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34
321,363,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
322,364,3.94,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,172
323,365,3.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
324,366,2.92,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,12
325,367,3.18,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157
326,368,3.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74
327,369,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
328,370,3.06,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
329,371,3.31,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
330,372,2.76,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,21
331,373,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
332,374,2.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
333,376,3.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40
334,377,3.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,171
335,378,2.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
336,379,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21
337,380,3.5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,178
338,381,3.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11
339,382,3.16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,16
340,383,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
341,384,3.25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
342,385,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
343,386,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
344,387,2.38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
345,388,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
346,389,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2
347,390,3.7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
348,391,4.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
349,393,2.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
350,405,2.42,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
351,406,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
352,407,3.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8
353,408,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
354,409,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
355,410,3.1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84
356,412,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
357,413,2.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
358,414,2.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
359,415,2.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
360,416,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
361,417,3.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13
362,418,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
363,419,2.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
364,420,2.72,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,59
365,421,3.21,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
366,422,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
367,423,2.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
368,424,1.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
369,425,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
370,426,3.14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,7
371,427,2.54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,12
372,428,3.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
373,429,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
374,430,3.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
375,431,3.74,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,42
376,432,2.65,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55
377,433,2.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
378,434,3.03,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,101
379,435,2.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63
380,436,2.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
381,437,2.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
382,438,2.71,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
383,440,3.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76
384,441,3.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
385,442,3.09,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81
386,444,2.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
387,445,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
388,446,3.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9
389,448,3.62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
390,449,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
391,450,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
392,451,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
393,452,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
394,453,2.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
395,454,3.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,101
396,455,2.39,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37
397,456,3.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4
398,457,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,190
399,458,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5
400,459,2.25,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6
401,460,2.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
402,461,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
403,464,2.9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10
404,466,2.87,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60
405,467,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
406,468,3.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22
407,469,3.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
408,470,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,471,3.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
410,472,2.58,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
411,473,1.86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
412,474,3.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70
413,475,4.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25
414,476,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
415,477,3.38,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17
416,478,2.5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
417,479,2.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
418,480,3.75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,238
419,481,3.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19
420,482,3.62,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8
421,484,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
422,485,2.93,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53
423,486,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
424,487,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
425,488,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
426,489,2.86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
427,490,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
428,491,3.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
429,492,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14
430,493,3.67,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12
431,494,3.38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41
432,495,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
433,496,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
434,497,3.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43
435,499,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
436,500,3.39,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144
437,501,3.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
438,502,2.37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15
439,504,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
440,505,2.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
441,506,4.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
442,507,3.38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,13
443,508,3.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66
444,509,3.54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,61
445,510,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
446,511,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
447,512,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
448,513,3.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
449,514,3.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
450,515,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24
451,516,3.06,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
452,517,3.28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9
453,518,2.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
454,519,2.4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,21
455,520,3.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
456,521,3.17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
457,522,3.29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
458,523,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
459,524,3.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34
460,526,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
461,527,4.22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,220
462,528,2.33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
463,529,3.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40
464,531,3.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24
465,532,3.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16
466,533,2.89,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18
467,534,3.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14
468,535,3.27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
469,536,3.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
470,537,3.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
471,538,3.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
472,539,3.47,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,106
473,540,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18
474,541,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,124
475,542,2.79,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14
476,543,3.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,41
477,544,2.44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
478,546,2.0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21
479,547,3.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
480,548,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6
481,549,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
482,550,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
483,551,3.55,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,93
484,552,3.26,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61
485,553,3.82,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,65
486,555,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,65
487,556,3.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
488,558,2.94,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
489,562,3.54,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
490,563,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
491,564,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
492,567,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
493,568,3.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
494,569,2.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
495,573,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
496,574,3.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
497,575,2.66,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
498,577,2.12,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
499,579,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
500,580,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
501,581,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
502,583,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
503,585,2.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
504,586,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
505,587,3.43,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,115
506,588,3.79,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,183
507,589,3.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,224
508,590,3.84,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,164
509,592,3.43,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,189
510,593,4.16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,279
511,594,3.62,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,77
512,595,3.77,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,146
513,596,3.45,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,60
514,597,3.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,135
515,599,3.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
516,600,4.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,602,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
518,605,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10
519,606,3.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
520,608,4.12,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,181
521,609,3.57,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
522,610,3.55,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,33
523,611,2.42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6
524,612,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
525,613,3.19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
526,615,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
527,616,3.41,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
528,617,2.83,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
529,618,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
530,619,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
531,626,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
532,627,3.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
533,628,3.64,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,35
534,631,3.18,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,11
535,632,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
536,633,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
537,634,2.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
538,635,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
539,636,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
540,637,3.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
541,638,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
542,639,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
543,640,2.68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11
544,645,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
545,647,3.33,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,29
546,648,3.54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,162
547,649,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
548,650,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
549,653,3.09,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65
550,656,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
551,661,3.45,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,49
